pub_date,link_to_book/_text,link_to_book,author,publisher
14/09/2011,Acrros aux écrans,http://www.decitre.fr/livres/acrros-aux-ecrans-9782745951977.html,Philippe Godard,Milan (Editions)
14/09/2011,Fantômette Tome 14 Les sept Fantômettes,http://www.decitre.fr/livres/fantomette-tome-14-les-sept-fantomettes-9782012025042.html,Georges Chaulet,Hachette
14/09/2011,Aujourd'hui citoyens,http://www.decitre.fr/livres/aujourd-hui-citoyens-9782745948908.html,Gérard Dhôtel,Milan (Editions)
14/09/2011,Comprends mieux tes parents,http://www.decitre.fr/livres/comprends-mieux-tes-parents-9782745954121.html,Fabienne Azéma,Milan (Editions)
14/09/2011,La mort n'est pas un jeu d'enfant. Une enquête de Flavia de Luce,http://www.decitre.fr/livres/la-mort-n-est-pas-un-jeu-d-enfant-9782702436264.html,Alan Bradley,Masque (Editions du)
14/09/2011,Le manuel du Jedi. Code pour les étudiants de la force,http://www.decitre.fr/livres/le-manuel-du-jedi-9782035862020.html,Daniel Wallace,Larousse
14/09/2011,Bat Pat Tome 2 La sorcière de minuit,http://www.decitre.fr/livres/bat-pat-tome-2-la-sorciere-de-minuit-9782226230485.html,Roberto Pavanello,Albin Michel (Editions)
14/09/2011,Bat Pat Tome 3 Le pirate à la dent d'or,http://www.decitre.fr/livres/bat-pat-tome-3-le-pirate-a-la-dent-d-or-9782226230492.html,Roberto Pavanello,Albin Michel Jeunesse
14/09/2011,Bat Pat Tome 4 La valse du vampire,http://www.decitre.fr/livres/bat-pat-tome-4-la-valse-du-vampire-9782226230508.html,Roberto Pavanello,Albin Michel Jeunesse
14/09/2011,L'école maternelle. Autocollants,http://www.decitre.fr/livres/l-ecole-maternelle-9782745952226.html,Stéphanie Ledu,Milan (Editions)
14/09/2011,Bart Simpson Tome 2 En terrain glissant,http://www.decitre.fr/livres/bart-simpson-tome-2-en-terrain-glissant-9782874428432.html,"Matt Groening, Eric Rogers, John Costanza",Jungle
14/09/2011,Mystère Mystère Tome 10 Mais où est le panda ?,http://www.decitre.fr/livres/mystere-mystere-tome-10-mais-ou-est-le-panda-9782700237825.html,Ron Roy,Rageot
14/09/2011,Bonne nuit hibou,http://www.decitre.fr/livres/bonne-nuit-hibou-9782358510721.html,DwellStudio,Hélium
14/09/2011,Bat Pat Tome 1 Le fantôme du cimetière,http://www.decitre.fr/livres/bat-pat-tome-1-le-fantome-du-cimetiere-9782226230478.html,Roberto Pavanello,Albin Michel Jeunesse
14/09/2011,Mes affaires,http://www.decitre.fr/livres/mes-affaires-9782358510608.html,Iris de Moüy,Hélium
14/09/2011,Livre tout-petits bonjour Toucan !,http://www.decitre.fr/livres/livre-tout-petits-bonjour-toucan-9782358510714.html,Hélium,Hélium
14/09/2011,Les religions,http://www.decitre.fr/livres/les-religions-9782745954084.html,"Pascale Hédelin, Julie Faulques",Milan (Editions)
14/09/2011,Immortels Tome 2,http://www.decitre.fr/livres/immortels-tome-2-9782012021105.html,Cate Tiernan,Hachette
14/09/2011,Les poisons de Rome,http://www.decitre.fr/livres/les-poisons-de-rome-9782013229586.html,Béatrice Nicodème,Hachette
14/09/2011,L'Enéide. Troie revivra,http://www.decitre.fr/livres/l-eneide-9782013229760.html,"Virgile, Martine Laffon",Hachette
14/09/2011,Chroniques des Temps Obscurs Tome 4 Le banni,http://www.decitre.fr/livres/chroniques-des-temps-obscurs-tome-4-le-banni-9782013229975.html,Michelle Paver,Livre de Poche Jeunesse (Le)
14/09/2011,Plein soleil,http://www.decitre.fr/livres/plein-soleil-9782013935050.html,Antoine Guilloppé,Gautier Languereau
14/09/2011,Les Guerriers de la nuit,http://www.decitre.fr/livres/les-guerriers-de-la-nuit-9782081250314.html,Jean-Pierre Andrevon,Flammarion
14/09/2011,Penelope Green Tome 1 La chanson des enfants perdus,http://www.decitre.fr/livres/penelope-green-tome-1-la-chanson-des-enfants-perdus-9782203035430.html,Béatrice Bottet,Casterman
14/09/2011,Martine petit rat de l'opéra,http://www.decitre.fr/livres/martine-petit-rat-de-l-opera-9782203047860.html,"Gilbert Delahaye, Marcel Marlier",Casterman
14/09/2011,"M. Loup et Compagnie Tome 2 Attention, ouistiti !",http://www.decitre.fr/livres/m-9782218929649.html,Pascal Brissy,Hatier Jeunesse
14/09/2011,Les belles vacances de Ratus,http://www.decitre.fr/livres/les-belles-vacances-de-ratus-9782218952906.html,"Jean Guion, Jeanine Guion",Hatier Jeunesse
14/09/2011,Justin à la folie,http://www.decitre.fr/livres/justin-a-la-folie-9782218952982.html,Catherine Kalengula,Hatier Jeunesse
14/09/2011,Le soleil et la mort,http://www.decitre.fr/livres/le-soleil-et-la-mort-9782246780632.html,Elise Fontenaille,Grasset jeunesse
14/09/2011,Le club des chevaux magiques Tome 6 Les Roses bleues de la Licorne,http://www.decitre.fr/livres/le-club-des-chevaux-magiques-tome-6-les-roses-bleues-de-la-licorne-9782324000362.html,Loïc Léo,Gründ
14/09/2011,Au-delà,http://www.decitre.fr/livres/au-dela-9782352887607.html,Tara Hudson,City Editions
14/09/2011,Poucette,http://www.decitre.fr/livres/poucette-9782364740020.html,"Hans Christian Andersen, Anna Nilsdotter Karlson",Thierry Magnier
14/09/2011,La pire meilleure journée de ma vie,http://www.decitre.fr/livres/la-pire-meilleure-journee-de-ma-vie-9782700238006.html,Hubert Ben Kemoun,Rageot
14/09/2011,"Voisins, voisines et Jules le chat",http://www.decitre.fr/livres/voisins-voisines-et-jules-le-chat-9782700238044.html,Barbara Constantine,Rageot
14/09/2011,La dragonne de minuit,http://www.decitre.fr/livres/la-dragonne-de-minuit-9782700238099.html,Agnès Laroche,Rageot
14/09/2011,La fille qui rend fou,http://www.decitre.fr/livres/la-fille-qui-rend-fou-9782700238105.html,Jean-Luc Luciani,Rageot
14/09/2011,Genius squad,http://www.decitre.fr/livres/genius-squad-9782702434239.html,Catherine Jinks,Masque (Editions du)
14/09/2011,Les poneys,http://www.decitre.fr/livres/les-poneys-9782745951908.html,"Agnès Galletier, Claire Le Grand",Milan (Editions)
14/09/2011,Les saisons,http://www.decitre.fr/livres/les-saisons-9782745951915.html,"Pascale Hédelin, Maud Legrand",Milan (Editions)
14/09/2011,Le rugby. 6-8 ans,http://www.decitre.fr/livres/le-rugby-9782745952004.html,Natacha Scheidhauer-Fradin,Milan (Editions)
14/09/2011,Les dinosaures. Autocollants,http://www.decitre.fr/livres/les-dinosaures-9782745952219.html,Stéphanie Ledu,Milan (Editions)
14/09/2011,L'Espace. Autocollants,http://www.decitre.fr/livres/l-espace-9782745952233.html,Stéphanie Ledu,Milan (Editions)
14/09/2011,Le Chantier. Autocollants,http://www.decitre.fr/livres/le-chantier-9782745952240.html,Stéphanie Ledu,Milan (Editions)
14/09/2011,Le tout petit roi,http://www.decitre.fr/livres/le-tout-petit-roi-9782745953551.html,Taro Miura,Milan Jeunesse
14/09/2011,La Préhistoire,http://www.decitre.fr/livres/la-prehistoire-9782745954091.html,"Natacha Scheidhauer-Fradin, Jean-Emmanuel Vermot-Desroches",Milan (Editions)
14/09/2011,Cette gigantesque petite chose,http://www.decitre.fr/livres/cette-gigantesque-petite-chose-9782746730366.html,Beatrice Alemagna,Autrement Jeunesse
14/09/2011,Le secret de Kumiko,http://www.decitre.fr/livres/le-secret-de-kumiko-9782809646023.html,Moka,Play Bac
14/09/2011,Idalina chanteuse de flamenco,http://www.decitre.fr/livres/idalina-chanteuse-de-flamenco-9782809646030.html,Moka,Play Bac
14/09/2011,Naïma et le cirque de New York,http://www.decitre.fr/livres/naima-et-le-cirque-de-new-york-9782809646047.html,Moka,Play Bac
14/09/2011,Rajani veut danser,http://www.decitre.fr/livres/rajani-veut-danser-9782809646054.html,Moka,Play Bac
14/09/2011,Le code secret d'Alexa,http://www.decitre.fr/livres/le-code-secret-d-alexa-9782809646061.html,Moka,Play Bac
14/09/2011,La rencontre des Kinra girls,http://www.decitre.fr/livres/la-rencontre-des-kinra-girls-9782809646078.html,Moka,Play Bac
14/09/2011,Le chat fantôme,http://www.decitre.fr/livres/le-chat-fantome-9782809646085.html,Moka,Play Bac
14/09/2011,L'autre coeur,http://www.decitre.fr/livres/l-autre-coeur-9782812602566.html,Irène Cohen-Janca,Rouergue
14/09/2011,Zoé et Pataclop Tome 2,http://www.decitre.fr/livres/zoe-et-pataclop-tome-2-9782818907016.html,Benoit Du Peloux,Bamboo
14/09/2011,Les mots,http://www.decitre.fr/livres/les-mots-9789037481181.html,Ballon,Ballon
14/09/2011,Véhicules,http://www.decitre.fr/livres/vehicules-9789037481228.html,Ballon,Ballon
14/09/2011,La ferme,http://www.decitre.fr/livres/la-ferme-9789037481242.html,Ballon,Ballon
13/09/2011,"Percevan Pack en 2 volumes. Tome 4, Le pays d'Aslor ; Tome 14, Les marches d'Eliandysse",http://www.decitre.fr/livres/percevan-pack-en-2-volumes-9782205068948.html,"Léturgie, Luguy, Fauche",Dargaud
13/09/2011,"Arthur, l'enfance d'un roi",http://www.decitre.fr/livres/arthur-l-enfance-d-un-roi-9782916742403.html,"Anne Ferrier, Christelle Le Guen",Millefeuille (Editions)
13/09/2011,Ces petits mots qui font les grands,http://www.decitre.fr/livres/ces-petits-mots-qui-font-les-grands-9782701159782.html,Vincent Gaudin,Belin
12/09/2011,Homo Orcus. Une seconde humanité avec 1 DVD,http://www.decitre.fr/dvd-video/homo-orcus-9782355270550.html,"Eric Audinet, Patrick Glotin",Confluences (éditions)
12/09/2011,Au bain !,http://www.decitre.fr/livres/au-bain-9782753205444.html,Elcy,Elcy
12/09/2011,Au lit !,http://www.decitre.fr/livres/au-lit-9782753205451.html,Elcy,Elcy
12/09/2011,Odyssée au coeur de la Bible,http://www.decitre.fr/livres/odyssee-au-coeur-de-la-bible-9782755001358.html,Lois Rock,Excelsis
12/09/2011,Mini rikiki mimi. 2 volumes avec 1 CD audio - Braille,http://www.decitre.fr/livres/mini-rikiki-mimi-9782912754332.html,"Christine Beigel, Laurent Moreau",Benjamins Media
12/09/2011,Nôar le corbeau avec 1 CD audio - Braille,http://www.decitre.fr/livres/noar-le-corbeau-9782912754318.html,"Guy Jimenes, Amélie Jackowski",Benjamins Media
12/09/2011,Nôar le corbeau avec 1 CD audio,http://www.decitre.fr/livres/noar-le-corbeau-9782912754301.html,"Guy Jimenes, Amélie Jackowski",Benjamins Media
12/09/2011,Formes,http://www.decitre.fr/livres/formes-9782753205437.html,Elcy,Elcy
11/09/2011,Quick & Flupke Tome 1 Jeux interdits,http://www.decitre.fr/livres/quick-flupke-tome-1-jeux-interdits-9782203324015.html,Hergé,Casterman
11/09/2011,"Cartouche, roi de Paris",http://www.decitre.fr/livres/cartouche-roi-de-paris-9782357540439.html,Margot Bruyère,Oslo
11/09/2011,Un crocodile à l'école,http://www.decitre.fr/livres/un-crocodile-a-l-ecole-9782917871140.html,"Yves Pinguilly, Muriel Diallo",Planète rêvée
11/09/2011,Le col des mille larmes,http://www.decitre.fr/livres/le-col-des-mille-larmes-9782081242050.html,Xavier-Laurent Petit,Flammarion jeunesse
11/09/2011,13 contes du Coran et de l'islam,http://www.decitre.fr/livres/13-contes-du-coran-et-de-l-islam-9782081242173.html,Malek Chebel,Flammarion jeunesse
09/09/2011,Histoire illustrée du monde. De l'Antiquité à nos jours,http://www.decitre.fr/livres/histoire-illustree-du-monde-9781445443065.html,"Anita Ganeri, Hazel-Mary Martell, Brian Williams",Parragon
09/09/2011,Mes plus belles histoires de Noël,http://www.decitre.fr/livres/mes-plus-belles-histoires-de-noel-9781445443072.html,Gaby Goldsack,Parragon
09/09/2011,Petits chats,http://www.decitre.fr/livres/petits-chats-9781445445106.html,Parragon,Parragon
09/09/2011,Histoires du soir pour les filles,http://www.decitre.fr/livres/histoires-du-soir-pour-les-filles-9781445446844.html,"Derek Hall, Alison Morris, Louisa Somerville",Parragon
09/09/2011,Les plus beaux contes de mon enfance racontés avec 1 CD audio,http://www.decitre.fr/livres/les-plus-beaux-contes-de-mon-enfance-racontes-9782215049869.html,Anne Lanoë,Fleurus
09/09/2011,La créature des ténèbres,http://www.decitre.fr/livres/la-creature-des-tenebres-9782352830580.html,"Pierre Tranchand, François Corteggiani",Mosquito
09/09/2011,Mon voyage dans la maison,http://www.decitre.fr/livres/mon-voyage-dans-la-maison-9782352891253.html,Florie Saint-Val,MeMo (Editions)
09/09/2011,Derrière la porte,http://www.decitre.fr/livres/derriere-la-porte-9782740427927.html,Florence Guiraud,Mango-Jeunesse
09/09/2011,Mes châteaux à dessiner,http://www.decitre.fr/livres/mes-chateaux-a-dessiner-9782740428726.html,Emmanuelle Teyras,Mango-Jeunesse
09/09/2011,Bidule Tome 2 Drôle de chien !,http://www.decitre.fr/livres/bidule-tome-2-drole-de-chien-9782803628056.html,"Adeline Blondieau, Rodrigue",Lombard
09/09/2011,Takiji l'audacieux. Petit conte zen,http://www.decitre.fr/livres/takiji-l-audacieux-9782809702620.html,Antoine Guilloppé,Picquier Jeunesse
09/09/2011,Dans le temple,http://www.decitre.fr/livres/dans-le-temple-9782809702712.html,"Mi-hye Kim, Mi-ran Choi",Picquier Jeunesse
09/09/2011,Vivi des Vosges,http://www.decitre.fr/livres/vivi-des-vosges-9782874491177.html,"Aurélia Aurita, Frédéric Boilet",Impressions nouvelles (Les)
09/09/2011,Popeline et le Loup-garou,http://www.decitre.fr/livres/popeline-et-le-loup-garou-9782884806077.html,Calligram,Calligram
09/09/2011,Patatoune la vache,http://www.decitre.fr/livres/patatoune-la-vache-9782884806084.html,Calligram,Calligram
09/09/2011,La Bohème avec 1 CD audio,http://www.decitre.fr/livres/la-boheme-9782884806091.html,Giacomo Puccini,Calligram
09/09/2011,Le Mercredi. Avec 100 stickers repositionnables,http://www.decitre.fr/livres/le-mercredi-9782884806107.html,"Dominique de Saint Mars, Serge Bloch",Calligram
09/09/2011,Le bon moment,http://www.decitre.fr/livres/le-bon-moment-9782889080939.html,Géraldine Alibeu,La joie de lire
09/09/2011,Incroyable mais vrai,http://www.decitre.fr/livres/incroyable-mais-vrai-9782889080946.html,Eva Janikovszky,La joie de lire
09/09/2011,"Moi, si j'étais grand",http://www.decitre.fr/livres/moi-si-j-etais-grand-9782889080953.html,Eva Janikovszky,La joie de lire
09/09/2011,Enfanfare avec 1 CD audio,http://www.decitre.fr/livres/enfanfare-9782916681221.html,"Christian Voltz, Agnès Chaumié",Enfance et Musique
09/09/2011,Solénia Tome 1 La survivante,http://www.decitre.fr/livres/solenia-tome-1-la-survivante-9782919472055.html,Anne Loyer,Les lucioles
09/09/2011,Les chiens,http://www.decitre.fr/livres/les-chiens-9782740428467.html,Claudine Masson,Mango Jeunesse
09/09/2011,Les animaux dans la ville avec 1 DVD,http://www.decitre.fr/livres/les-animaux-dans-la-ville-9782215107163.html,Julie Delfour,Fleurus
09/09/2011,Max et Lili. Mon livre aux 1000 secrets,http://www.decitre.fr/livres/max-et-lili-9782884805940.html,"Dominique de Saint Mars, Serge Bloch",Calligram
09/09/2011,Les dinosaures avec 1 DVD,http://www.decitre.fr/livres/les-dinosaures-9782215107170.html,Romain Amiot,Fleurus
09/09/2011,Les insectes,http://www.decitre.fr/livres/les-insectes-9782740428474.html,Lucas Baliteau,Mango Jeunesse
09/09/2011,La Maison. Avec 100 stickers repositionnables,http://www.decitre.fr/livres/la-maison-9782884806060.html,"Dominique de Saint Mars, Serge Bloch",Calligram
09/09/2011,Petits chiens,http://www.decitre.fr/livres/petits-chiens-9781445445113.html,Parragon,Parragon
09/09/2011,La forêt hantée,http://www.decitre.fr/livres/la-foret-hantee-9782215098034.html,Vincent Villeminot,Fleurus
09/09/2011,Une souris verte. Et autres jolies comptines,http://www.decitre.fr/livres/une-souris-verte-9782215099208.html,Fleurus,Fleurus
09/09/2011,Petit escargot et autres comptines,http://www.decitre.fr/livres/petit-escargot-et-autres-comptines-9782215099215.html,Elen Lescoat,Fleurus
09/09/2011,L'imagerie de la Terre,http://www.decitre.fr/livres/l-imagerie-de-la-terre-9782215106630.html,"Emilie Beaumont, Agnès Vandewiele, Hélène Grimault, Bernard Alunni",Fleurus
09/09/2011,Sports automobile,http://www.decitre.fr/livres/sports-automobile-9782215106715.html,"Jack Delaroche, Cathy Franco",Fleurus
09/09/2011,Prédateurs,http://www.decitre.fr/livres/predateurs-9782215106722.html,"Jacques Beaumont, Sabine Boccador, Bernard Alunni, Marie-Christine Lemayeur",Fleurus
09/09/2011,"Pas cool, le bébé",http://www.decitre.fr/livres/pas-cool-le-bebe-9782215114086.html,Christine Sagnier,Fleurus
09/09/2011,"Oh là là, quelle nuit !",http://www.decitre.fr/livres/oh-la-la-quelle-nuit-9782215114093.html,"Christine Sagnier, Caroline Hesnard",Fleurus
09/09/2011,Le Pacte des Immortels Tome 1,http://www.decitre.fr/livres/le-pacte-des-immortels-tome-1-9782362310263.html,Eric Nylund,Castelmore
09/09/2011,Boule & Bill Tome 33 A l'abordage !!,http://www.decitre.fr/livres/boule-bill-tome-33-a-l-abordage-9782505009184.html,Laurent Verron,Dargaud
09/09/2011,Les énergies,http://www.decitre.fr/livres/les-energies-9782215100331.html,Fleurus,Fleurus
08/09/2011,Les drapeaux du monde,http://www.decitre.fr/livres/les-drapeaux-du-monde-9781409529682.html,Phil Clarke,Usborne Publishing
08/09/2011,Le football. Cahier de dessin,http://www.decitre.fr/livres/le-football-9781409529705.html,"Candice Whatmore, Lizzie Barber, Kirsteen Rogers",Usborne Publishing
08/09/2011,Au lit !,http://www.decitre.fr/livres/au-lit-9781409530190.html,"Stella Baggot, Katrina Fearn",Usborne Publishing
08/09/2011,Dessins et coloriages,http://www.decitre.fr/livres/dessins-et-coloriages-9781409537410.html,"Non Figg, Fiona Watt",Usborne Publishing
08/09/2011,Dessins et coloriages,http://www.decitre.fr/livres/dessins-et-coloriages-9781409537427.html,"Non Figg, Fiona Watt",Usborne Publishing
08/09/2011,Les sciences naturelles de Tatsu Nagata Le lion,http://www.decitre.fr/livres/les-sciences-naturelles-de-tatsu-nagata-le-lion-9782021052794.html,Tatsu Nagata,Seuil Jeunesse
08/09/2011,La pluie,http://www.decitre.fr/livres/la-pluie-9782070635504.html,Etienne Delessert,Gallimard Jeunesse Giboulées
08/09/2011,Ecoute les bruits des saisons,http://www.decitre.fr/livres/ecoute-les-bruits-des-saisons-9782070637683.html,Delphine Badreddine,Gallimard jeunesse
08/09/2011,Le crocodile,http://www.decitre.fr/livres/le-crocodile-9782070638277.html,Sylvaine Peyrols,Gallimard jeunesse
08/09/2011,Un monde en couleurs,http://www.decitre.fr/livres/un-monde-en-couleurs-9782070639076.html,Philippe Nessmann,Gallimard-Jeunesse
08/09/2011,Mes vêtements,http://www.decitre.fr/livres/mes-vetements-9782070640096.html,Anne Gutman,Gallimard jeunesse
08/09/2011,L'oiseau qui dort haut dans le ciel,http://www.decitre.fr/livres/l-oiseau-qui-dort-haut-dans-le-ciel-9782070640232.html,Etienne Delessert,Gallimard Jeunesse Giboulées
08/09/2011,Le Roi SuperSuper,http://www.decitre.fr/livres/le-roi-supersuper-9782070640584.html,Alex Sanders,Gallimard Jeunesse Giboulées
08/09/2011,"La Buse, pirate de l'île de la Réunion",http://www.decitre.fr/livres/la-buse-pirate-de-l-ile-de-la-reunion-9782211202930.html,Maryse Lamigeon,Ecole des Loisirs (L')
08/09/2011,Ri-di-cu-le !,http://www.decitre.fr/livres/ri-di-cu-le-9782211205917.html,André François,Ecole des Loisirs (L')
08/09/2011,Le phare de l'oubli,http://www.decitre.fr/livres/le-phare-de-l-oubli-9782211206297.html,Fabian Grégoire,Ecole des Loisirs (L')
08/09/2011,Montre-moi !,http://www.decitre.fr/livres/montre-moi-9782211206938.html,Marie Hall Ets,Ecole des Loisirs (L')
08/09/2011,Un juge de paix enquête. An VI de la République,http://www.decitre.fr/livres/un-juge-de-paix-enquete-9782350007083.html,Marie-Paule Dessaivre,Oskar
